Time (s),Steering (rad)
1728212728.832822,-0.1287071300188693
1728212728.8811278,-0.1369538080713814
1728212728.9295745,-0.14137167606944342
1728212729.0381382,-0.14137167606944342
1728212729.086966,-0.12340569175014623
1728212729.132303,-0.1130973358621277
1728212729.198916,-0.10985756710653266
1728212729.2455604,-0.10779589759340463
1728212729.2941732,-0.10779589759340463
1728212729.3411965,-0.08688467349031839
1728212729.3899798,-0.08688467349031839
1728212729.4526608,-0.08894634300344643
1728212729.501241,-0.09100801251657445
1728212729.5492651,-0.09100801251657445
1728212729.5987635,-0.08688467349031839
1728212729.6447961,-0.08894634300344643
1728212729.7103508,-0.09100801251657445
1728212729.7594514,-0.09100801251657445
1728212729.8045802,-0.08894634300344643
1728212729.855436,-0.08894634300344643
1728212729.9038312,-0.08246680549225638
1728212729.967539,-0.07098035868414924
1728212730.0145345,-0.07098035868414924
1728212730.0608983,-0.07098035868414924
1728212730.1085784,-0.07098035868414924
1728212730.1738484,-0.07098035868414924
1728212730.2211478,-0.06803511890036018
1728212730.2692113,-0.07009678841348821
1728212730.3174438,-0.07098035868414924
1728212730.3809524,-0.07009678841348821
1728212730.4301245,-0.07098035868414924
1728212730.4775124,-0.08688467349031839
1728212730.5254238,-0.08894634300344643
1728212730.5906663,-0.09100801251657445
1728212730.6379642,-0.0918915827872355
1728212730.6843648,-0.10779589759340463
1728212730.7335393,-0.10779589759340463
1728212730.809022,-0.10573422808027662
1728212730.8406725,-0.10249445932468158
1728212730.8893583,-0.10249445932468158
1728212730.9367664,-0.10043278981155357
1728212731.0107012,-0.09719302105595853
1728212731.04462,-0.08688467349031839
1728212731.089564,-0.08364490473472339
1728212731.155283,-0.0762817969528723
1728212731.217742,-0.08158323522159536
1728212731.2658408,-0.08688467349031839
1728212731.3704517,-0.1130973358621277
1728212731.4725897,-0.1475566846088275
1728212731.5207753,-0.1443169158532325
1728212731.5694566,-0.14225524634010445
1728212731.680385,-0.12340569175014623
1728212731.7279844,-0.10573422808027662
1728212731.7762842,-0.08688467349031839
1728212731.8239758,-0.08688467349031839
1728212731.8878403,-0.08894634300344643
1728212731.9358115,-0.09719302105595853
1728212731.9847178,-0.10043278981155357
1728212732.0333722,-0.11604258396829516
1728212732.0805695,-0.16316647044319071
1728212732.1444619,-0.17052957822504178
1728212732.193205,-0.15491979239067857
1728212732.2408252,-0.1287071300188693
1728212732.289059,-0.07098035868414924
1728212732.3527517,-0.0606720111185091
1728212732.3999646,-0.05743224236291409
1728212732.4496994,-0.06803511890036018
1728212732.4960723,-0.0762817969528723
1728212732.559347,-0.09424778127216948
1728212732.6076043,-0.0963094507852975
1728212732.656192,-0.0918915827872355
1728212732.7083008,-0.08894634300344643
1728212732.75125,-0.08158323522159536
1728212732.8189535,-0.0762817969528723
1728212732.863922,-0.0762817969528723
1728212732.9129293,-0.0762817969528723
1728212732.9596095,-0.07304202819727729
1728212733.024243,-0.07098035868414924
1728212733.0729473,-0.025918139641787144
1728212733.1203916,-0.00824668065325537
1728212733.1842237,-0.00824668065325537
1728212733.2977536,-0.007068583491382981
1728212733.397457,-0.00824668065325537
1728212733.502478,-0.00824668065325537
1728212733.607692,-0.015609788955255095
1728212733.711907,-0.03121957791051019
1728212733.7586937,-0.05213080409419103
1728212733.8050416,-0.05213080409419103
1728212733.8706696,-0.04476769631233996
1728212733.9185064,-0.04182245236736169
1728212733.9645834,-0.04182245236736169
1728212734.014051,-0.04476769631233996
1728212734.0606506,-0.04182245236736169
1728212734.1265929,-0.03976078285423366
1728212734.1725197,-0.03652101409863864
1728212734.2215097,-0.034459344585510615
1728212734.2699575,-0.03121957791051019
1728212734.3360672,-0.029157906316787566
1728212734.3824756,-0.025918139641787144
1728212734.4291298,-0.025918139641787144
1728212734.4961617,-0.025918139641787144
1728212734.5414097,-0.023856470128659116
1728212734.5898902,-0.020911226183680846
1728212734.637425,-0.020911226183680846
1728212734.7018821,-0.020911226183680846
1728212734.750118,-0.018555031859936066
1728212734.8002057,-0.018555031859936066
1728212734.8459618,-0.017671459508680428
1728212734.8934917,-0.015609788955255095
1728212734.957508,-0.018555031859936066
1728212735.0053816,-0.020911226183680846
1728212735.0534737,-0.020911226183680846
1728212735.1029449,-0.020911226183680846
1728212735.1665246,-0.020911226183680846
1728212735.2141004,-0.018555031859936066
1728212735.2624521,-0.010308350686532047
1728212735.3104398,0.0
1728212735.358268,0.0
1728212735.4217064,0.0
1728212735.4683995,0.0
1728212735.520191,0.0
1728212735.5655456,0.0
1728212735.613566,0.0
1728212735.6764014,0.0
1728212735.7255628,0.0
1728212735.7724347,0.0
1728212735.820561,0.0
1728212735.8980074,0.0
1728212735.927521,0.0
1728212736.0492723,0.0
1728212736.1511216,0.0
1728212736.2581716,0.0
1728212736.3065503,0.0
1728212736.3529556,0.0
1728212736.418897,-0.0606720111185091
1728212736.465485,-0.15285812287755055
1728212736.5140727,-0.17376934698063679
1728212736.5639553,-0.12340569175014623
1728212736.6273754,-0.029157906316787566
1728212736.6725156,-0.00824668065325537
1728212736.7214973,0.0
1728212736.770421,0.0
1728212736.8329344,0.0
1728212736.8814154,-0.018555031859936066
1728212736.9299228,-0.020911226183680846
1728212736.9789524,-0.020911226183680846
1728212737.0418742,-0.03121957791051019
1728212737.0902452,-0.03121957791051019
1728212737.1374037,-0.03121957791051019
1728212737.185974,-0.029157906316787566
1728212737.249558,-0.025918139641787144
1728212737.2993438,-0.020911226183680846
1728212737.3447356,-0.020911226183680846
1728212737.3970687,-0.020911226183680846
1728212737.4410102,-0.015609788955255095
1728212737.5044935,-0.01531526414463835
1728212737.5543475,-0.013548118401829767
1728212737.6036496,-0.010308350686532047
1728212737.6515465,-0.00824668065325537
1728212737.6993444,-0.005006913458106301
1728212737.7619877,-0.005006913458106301
1728212737.8114324,-0.0029452431647552964
1728212737.857148,0.0
1728212737.9068182,0.0
1728212737.9685228,0.0
1728212738.0286298,0.0
1728212738.0623457,0.0
1728212738.1093793,0.0
1728212738.1733978,0.0
1728212738.284618,0.0
1728212738.3873405,0.0
1728212738.4911556,0.0
1728212738.5922935,0.0
1728212738.6967049,0.0
1728212738.7926807,-0.0029452431647552964
1728212738.9012136,-0.0029452431647552964
1728212738.9509554,0.0
1728212738.9998193,0.0
1728212739.0616953,0.0
1728212739.1084864,0.0
1728212739.157186,0.0
1728212739.2218204,0.0
1728212739.269009,-0.00824668065325537
1728212739.3190584,-0.015609788955255095
1728212739.3668027,-0.013548118401829767
1728212739.4133735,-0.010308350686532047
1728212739.4614558,-0.010308350686532047
1728212739.5275574,-0.010308350686532047
1728212739.5725706,-0.00824668065325537
1728212739.6209204,-0.010308350686532047
1728212739.6861413,-0.010308350686532047
1728212739.7335029,-0.010308350686532047
1728212739.7804072,-0.010308350686532047
1728212739.8303723,-0.010308350686532047
1728212739.8952088,-0.012370021239957377
1728212739.9412253,-0.013548118401829767
1728212739.9897382,-0.015609788955255095
1728212740.0364816,-0.013548118401829767
1728212740.0850568,-0.013548118401829767
1728212740.1645722,-0.013548118401829767
1728212740.1962514,-0.013548118401829767
1728212740.2443569,-0.013548118401829767
1728212740.3090434,-0.013548118401829767
1728212740.3706512,-0.015609788955255095
1728212740.402376,-0.015609788955255095
1728212740.521513,-0.018555031859936066
1728212740.6251402,-0.020911226183680846
1728212740.6717296,-0.020911226183680846
1728212740.7198374,-0.020911226183680846
1728212740.7857444,-0.020911226183680846
1728212740.8348114,-0.020911226183680846
1728212740.8809168,-0.020911226183680846
1728212740.9294944,-0.020911226183680846
1728212740.9803064,-0.022972895696808875
1728212741.040213,-0.020911226183680846
1728212741.0880296,-0.022972895696808875
1728212741.1365027,-0.023856470128659116
1728212741.2004018,-0.023856470128659116
1728212741.2496376,-0.023856470128659116
1728212741.2987533,-0.023856470128659116
1728212741.3463624,-0.023856470128659116
1728212741.3955445,-0.023856470128659116
1728212741.4578907,-0.022972895696808875
1728212741.5071898,-0.022972895696808875
1728212741.5532022,-0.022972895696808875
1728212741.600211,-0.020911226183680846
1728212741.6475344,-0.020911226183680846
1728212741.7129834,-0.018555031859936066
1728212741.7598095,-0.015609788955255095
1728212741.808308,-0.00824668065325537
1728212741.8566124,-0.00824668065325537
1728212741.9204755,-0.00824668065325537
1728212741.96794,-0.00824668065325537
1728212742.0164597,-0.00824668065325537
1728212742.0650833,-0.00824668065325537
1728212742.3128262,-0.00824668065325537
1728212742.4407628,-0.010308350686532047
1728212742.5681515,-0.010308350686532047
1728212742.7367592,-0.015609788955255095
1728212742.8583877,-0.015609788955255095
1728212742.9577348,-0.013548118401829767
1728212743.0657318,-0.012370021239957377
1728212743.1117013,-0.010308350686532047
1728212743.157935,-0.010308350686532047
1728212743.2219038,-0.012370021239957377
1728212743.2699537,-0.012370021239957377
1728212743.3191125,-0.012370021239957377
1728212743.3679876,-0.013548118401829767
1728212743.4176736,-0.013548118401829767
1728212743.4796693,-0.013548118401829767
1728212743.5293138,-0.013548118401829767
1728212743.5747116,-0.013548118401829767
1728212743.6397753,-0.012370021239957377
1728212743.686351,-0.010308350686532047
1728212743.735804,-0.010308350686532047
1728212743.783733,-0.00824668065325537
1728212743.8485067,-0.005006913458106301
1728212743.8966472,-0.0029452431647552964
1728212743.942808,0.0
1728212743.9935482,0.0
1728212744.0398872,0.0
1728212744.1020715,0.0
1728212744.1516647,0.0
1728212744.1978908,0.0
1728212744.2473516,0.0
1728212744.3108053,0.0
1728212744.3584797,0.0
1728212744.4092612,0.0
1728212744.4554276,0.0
1728212744.5024345,0.010308350686532047
1728212744.566702,0.010308350686532047
1728212744.6148171,0.010308350686532047
1728212744.662418,0.005006913458106301
1728212744.7107525,0.005006913458106301
1728212744.775366,0.020911226183680846
1728212744.8369973,0.03652101409863864
1728212744.8683772,0.03652101409863864
1728212744.9880476,0.034459344585510615
1728212745.0911908,0.029157906316787566
1728212745.1934843,0.029157906316787566
1728212745.2944064,0.029157906316787566
1728212745.3977184,0.015609788955255095
1728212745.4463787,0.0029452431647552964
1728212745.4946613,0.0
1728212745.6011312,0.0
1728212745.6491554,0.0
1728212745.713168,0.0
1728212745.7619994,0.0
1728212745.8106985,0.0
1728212745.8570905,0.0
1728212745.9221292,0.0
1728212745.9697838,0.0
1728212746.0171297,0.0
1728212746.0645106,0.0
1728212746.1287646,0.0
1728212746.1769679,0.0
1728212746.2252707,0.0
1728212746.2732537,0.0
1728212746.3366358,0.0
1728212746.3848033,0.0
1728212746.4332504,0.0
1728212746.481127,0.0
1728212746.5596821,0.0
1728212746.5916822,-0.005006913458106301
1728212746.6399462,-0.020911226183680846
1728212746.7036672,-0.055370572849786054
1728212746.76225,-0.07098035868414924
1728212746.7942545,-0.07834346646600034
1728212746.9143112,-0.07834346646600034
1728212747.0187078,-0.08688467349031839
1728212747.122414,-0.08688467349031839
1728212747.2241173,-0.08158323522159536
1728212747.328698,-0.08158323522159536
1728212747.3767307,-0.10043278981155357
1728212747.423342,-0.12281664212891275
1728212747.5334027,-0.1319468904520859
1728212747.5818777,-0.12340569175014623
1728212747.6292782,-0.1130973358621277
1728212747.7413356,-0.10043278981155357
1728212747.7879682,-0.0918915827872355
1728212747.8360746,-0.08894634300344643
1728212747.8849716,-0.09100801251657445
1728212747.9322245,-0.0918915827872355
1728212747.996192,-0.09424778127216948
1728212748.0450418,-0.09719302105595853
1728212748.0925071,-0.09925469056908658
1728212748.1411357,-0.10249445932468158
1728212748.2057066,-0.10249445932468158
1728212748.2521257,-0.10249445932468158
1728212748.3003109,-0.10573422808027662
1728212748.3487856,-0.10573422808027662
1728212748.5029476,-0.10573422808027662
1728212748.5344164,-0.07304202819727729
1728212748.5816925,-0.06597344522604295
1728212748.6448727,-0.06273368063163713
1728212748.7554717,-0.0606720111185091
1728212748.8572438,-0.05743224236291409
1728212748.964444,-0.055370572849786054
1728212749.0127895,-0.05213080409419103
1728212749.0601501,-0.03652101409863864
1728212749.1246586,-0.03328124742363822
1728212749.172964,-0.03121957791051019
1728212749.2211568,-0.03121957791051019
1728212749.2685966,-0.03121957791051019
1728212749.333589,-0.03121957791051019
1728212749.381569,-0.03121957791051019
1728212749.4291947,-0.034459344585510615
1728212749.4939668,-0.050069134581063005
1728212749.5417628,-0.05213080409419103
1728212749.5897102,-0.055370572849786054
1728212749.6387227,-0.06597344522604295
1728212749.6853125,-0.07304202819727729
1728212749.74897,-0.0762817969528723
1728212749.7962449,-0.07510369771040531
1728212749.8441436,-0.07304202819727729
1728212749.89468,-0.07304202819727729
1728212749.956481,-0.07098035868414924
1728212750.0047624,-0.07098035868414924
1728212750.0553496,-0.07098035868414924
1728212750.1037722,-0.07304202819727729
1728212750.16431,-0.0762817969528723
1728212750.227334,-0.0762817969528723
1728212750.2579968,-0.10131636840459302
1728212750.3058233,-0.11074114569957211
1728212750.3726382,-0.1130973358621277
1728212750.4300156,-0.11074114569957211
1728212750.461613,-0.10779589759340463
1728212750.588373,-0.09424778127216948
1728212750.687456,-0.08364490473472339
1728212750.791486,-0.08158323522159536
1728212750.8971384,-0.08158323522159536
1728212750.9446301,-0.08894634300344643
1728212750.9915905,-0.0918915827872355
1728212751.0569713,-0.0918915827872355
1728212751.1039267,-0.08894634300344643
1728212751.151862,-0.08158323522159536
1728212751.2013118,-0.06803511890036018
1728212751.2499013,-0.06597344522604295
1728212751.311259,-0.06273368063163713
1728212751.3602452,-0.06273368063163713
1728212751.4083753,-0.06273368063163713
1728212751.4567907,-0.06273368063163713
1728212751.5049293,-0.06273368063163713
1728212751.5678906,-0.06273368063163713
1728212751.6165998,-0.06273368063163713
1728212751.663745,-0.06273368063163713
1728212751.7146122,-0.06273368063163713
1728212751.7759912,-0.06597344522604295
1728212751.82419,-0.06803511890036018
1728212751.8721461,-0.08364490473472339
1728212751.9381132,-0.10043278981155357
1728212751.9834547,-0.10985756710653266
1728212752.0323188,-0.11810425348142319
1728212752.081029,-0.12340569175014623
1728212752.1286874,-0.12340569175014623
1728212752.1938639,-0.12340569175014623
1728212752.2397099,-0.12340569175014623
1728212752.288231,-0.1213440222370182
1728212752.3346403,-0.12340569175014623
1728212752.4006925,-0.12664545218336284
1728212752.4473991,-0.12664545218336284
1728212752.4967644,-0.1287071300188693
1728212752.5708518,-0.12664545218336284
1728212752.6016595,-0.12546736126327426
1728212752.721748,-0.12016592299455123
1728212752.8288143,-0.11604258396829516
1728212752.8779356,-0.1130973358621277
1728212752.9239411,-0.10249445932468158
1728212753.0333288,-0.09719302105595853
1728212753.0816872,-0.08894634300344643
1728212753.1294944,-0.08894634300344643
1728212753.240237,-0.08894634300344643
1728212753.2899842,-0.08894634300344643
1728212753.3369818,-0.09100801251657445
1728212753.3856204,-0.0918915827872355
1728212753.4524086,-0.09424778127216948
1728212753.496433,-0.10573422808027662
1728212753.546162,-0.10573422808027662
1728212753.5917208,-0.10249445932468158
1728212753.6557252,-0.0918915827872355
1728212753.7042196,-0.09424778127216948
1728212753.753876,-0.09424778127216948
1728212753.8030427,-0.09424778127216948
1728212753.8638442,-0.09424778127216948
1728212753.9140089,-0.09424778127216948
1728212753.9612222,-0.0918915827872355
1728212754.0083814,-0.0918915827872355
1728212754.0722597,-0.0918915827872355
1728212754.199989,-0.0918915827872355
1728212754.3144093,-0.0918915827872355
1728212754.4405353,-0.09424778127216948
1728212754.5742648,-0.0918915827872355
1728212754.681663,-0.09218611175904144
1728212754.746342,-0.09424778127216948
1728212754.8046982,-0.0918915827872355
1728212754.8365388,-0.0918915827872355
1728212754.9540966,-0.0918915827872355
1728212755.0590057,-0.09100801251657445
1728212755.15835,-0.08688467349031839
1728212755.265578,-0.08894634300344643
1728212755.31411,-0.08688467349031839
1728212755.3614473,-0.08688467349031839
1728212755.4253523,-0.08688467349031839
1728212755.4737518,-0.08688467349031839
1728212755.5229647,-0.08688467349031839
1728212755.5709968,-0.08688467349031839
1728212755.6166143,-0.08688467349031839
1728212755.6812851,-0.08364490473472339
1728212755.7309957,-0.08364490473472339
1728212755.777589,-0.08364490473472339
1728212755.8251266,-0.08364490473472339
1728212755.8890996,-0.08364490473472339
1728212755.9372344,-0.08364490473472339
1728212755.9880557,-0.08158323522159536
1728212756.0353706,-0.08158323522159536
1728212756.0966318,-0.08158323522159536
1728212756.1445105,-0.08158323522159536
1728212756.192535,-0.07098035868414924
1728212756.2426379,-0.05213080409419103
1728212756.3047652,-0.034459344585510615
1728212756.3537374,-0.03121957791051019
1728212756.4004714,-0.03121957791051019
1728212756.4482315,-0.03121957791051019
1728212756.5236304,-0.029157906316787566
1728212756.5564663,-0.029157906316787566
1728212756.6048033,-0.028274333965531924
1728212756.6687515,-0.029157906316787566
1728212756.7768202,-0.03652101409863864
1728212756.8800232,-0.03652101409863864
1728212756.988073,-0.03976078285423366
1728212757.036037,-0.04182245236736169
1728212757.081312,-0.04476769631233996
1728212757.1451087,-0.04182245236736169
1728212757.193151,-0.04182245236736169
1728212757.2421298,-0.04182245236736169
1728212757.3062625,-0.04182245236736169
1728212757.3532054,-0.04182245236736169
1728212757.4027696,-0.03328124742363822
1728212757.4504957,-0.023856470128659116
1728212757.499913,-0.010308350686532047
1728212757.5613284,-0.00824668065325537
1728212757.6119215,-0.00824668065325537
1728212757.6584632,-0.00824668065325537
1728212757.7055306,-0.010308350686532047
1728212757.7715676,-0.010308350686532047
1728212757.818441,-0.010308350686532047
1728212757.8659582,-0.010308350686532047
1728212757.9141564,-0.010308350686532047
1728212757.961086,-0.010308350686532047
1728212758.0254989,-0.010308350686532047
1728212758.0758767,-0.012370021239957377
1728212758.1241846,-0.013548118401829767
1728212758.1696413,-0.015609788955255095
1728212758.234893,-0.015609788955255095
1728212758.284546,-0.03121957791051019
1728212758.3296804,-0.034459344585510615
1728212758.378289,-0.03652101409863864
1728212758.4430034,-0.03652101409863864
1728212758.4908333,-0.03652101409863864
1728212758.5402257,-0.034459344585510615
1728212758.6022508,-0.034459344585510615
1728212758.7132597,-0.034459344585510615
1728212758.8198931,-0.034459344585510615
1728212758.8695054,-0.03328124742363822
1728212758.917306,-0.03121957791051019
1728212759.0272152,-0.03121957791051019
1728212759.0777462,-0.029157906316787566
1728212759.1249924,-0.029157906316787566
1728212759.1712918,-0.025918139641787144
1728212759.2395115,-0.025918139641787144
1728212759.2849305,-0.023856470128659116
1728212759.3322086,-0.023856470128659116
1728212759.3792958,-0.020911226183680846
1728212759.4442499,-0.018555031859936066
1728212759.4940875,-0.017671459508680428
1728212759.539927,-0.015609788955255095
1728212759.6032603,-0.015609788955255095
1728212759.6516294,-0.013548118401829767
1728212759.701617,-0.013548118401829767
1728212759.748715,-0.013548118401829767
1728212759.8122442,-0.013548118401829767
1728212759.8592734,-0.013548118401829767
1728212759.907237,-0.013548118401829767
1728212759.95527,-0.013548118401829767
1728212760.00345,-0.010308350686532047
1728212760.067992,-0.010308350686532047
1728212760.1167197,-0.010308350686532047
1728212760.1632066,-0.010308350686532047
1728212760.212249,-0.00824668065325537
1728212760.2761028,-0.010308350686532047
1728212760.3230991,-0.010308350686532047
1728212760.370832,-0.010308350686532047
1728212760.4197772,-0.010308350686532047
1728212760.4913611,-0.010308350686532047
1728212760.5263925,-0.010308350686532047
1728212760.5715475,-0.012370021239957377
1728212760.6358783,-0.013548118401829767
1728212760.7477582,-0.015609788955255095
1728212760.8486934,-0.025918139641787144
1728212760.9504673,-0.029157906316787566
1728212761.0548432,-0.029157906316787566
1728212761.1562524,-0.03121957791051019
1728212761.2617135,-0.03652101409863864
1728212761.3099198,-0.04712389063608474
1728212761.3586879,-0.04712389063608474
1728212761.4673038,-0.04712389063608474
1728212761.5148118,-0.04712389063608474
1728212761.5653293,-0.04712389063608474
1728212761.629923,-0.04476769631233996
1728212761.6746058,-0.04476769631233996
1728212761.723135,-0.04476769631233996
1728212761.7705069,-0.04476769631233996
1728212761.833955,-0.04182245236736169
1728212761.8817527,-0.04182245236736169
1728212761.9301069,-0.04182245236736169
1728212761.980981,-0.04182245236736169
1728212762.0432975,-0.03976078285423366
1728212762.0905452,-0.03858268361176667
1728212762.138659,-0.03652101409863864
1728212762.1878364,-0.03652101409863864
1728212762.2346911,-0.034459344585510615
1728212762.2987952,-0.034459344585510615
1728212762.347544,-0.034459344585510615
1728212762.3948414,-0.034459344585510615
1728212762.4522772,-0.034459344585510615
1728212762.510315,-0.03328124742363822
1728212762.554081,-0.03328124742363822
1728212762.6008852,-0.03328124742363822
1728212762.6492727,-0.03121957791051019
1728212762.7137344,-0.03121957791051019
1728212762.762082,-0.029157906316787566
1728212762.810075,-0.03121957791051019
1728212762.8585792,-0.03121957791051019
1728212762.9367182,-0.034459344585510615
1728212762.9679294,-0.034459344585510615
1728212763.0167253,-0.034459344585510615
1728212763.0643024,-0.034459344585510615
1728212763.1419716,-0.03652101409863864
1728212763.1731677,-0.03652101409863864
1728212763.2928634,-0.03976078285423366
1728212763.3957055,-0.03976078285423366
1728212763.502277,-0.04182245236736169
1728212763.54829,-0.04182245236736169
1728212763.5973566,-0.04182245236736169
1728212763.7047002,-0.04712389063608474
1728212763.7527053,-0.04712389063608474
1728212763.8008778,-0.04712389063608474
1728212763.8649132,-0.04712389063608474
1728212763.913726,-0.04476769631233996
1728212763.9628124,-0.04182245236736169
1728212764.0102408,-0.03976078285423366
1728212764.0573342,-0.03858268361176667
1728212764.1216764,-0.034459344585510615
1728212764.1690588,-0.034459344585510615
1728212764.2171383,-0.034459344585510615
1728212764.266387,-0.03328124742363822
1728212764.329017,-0.03121957791051019
1728212764.377658,-0.029157906316787566
1728212764.425649,-0.028274333965531924
1728212764.4900641,-0.025918139641787144
1728212764.5374746,-0.028274333965531924
1728212764.586409,-0.028274333965531924
1728212764.633094,-0.028274333965531924
1728212764.6816883,-0.029157906316787566
1728212764.746042,-0.029157906316787566
1728212764.7930944,-0.029157906316787566
1728212764.8420038,-0.03121957791051019
1728212764.8899813,-0.03121957791051019
1728212764.9376428,-0.03121957791051019
1728212765.002676,-0.03328124742363822
1728212765.0491405,-0.03328124742363822
1728212765.0970852,-0.03328124742363822
1728212765.1467276,-0.034459344585510615
1728212765.2107973,-0.034459344585510615
1728212765.2570887,-0.03652101409863864
1728212765.3060858,-0.03652101409863864
1728212765.3803666,-0.034459344585510615
1728212765.412326,-0.034459344585510615
1728212765.5300665,-0.03328124742363822
1728212765.636152,-0.03121957791051019
1728212765.7381551,-0.029157906316787566
1728212765.8418603,-0.029157906316787566
1728212765.9378245,-0.03121957791051019
1728212766.002563,-0.03121957791051019
1728212766.04974,-0.034459344585510615
1728212766.097024,-0.034459344585510615
1728212766.1447735,-0.03328124742363822
1728212766.25509,-0.034459344585510615
1728212766.3033557,-0.03652101409863864
1728212766.3516276,-0.03976078285423366
1728212766.415416,-0.03858268361176667
1728212766.4631376,-0.03652101409863864
1728212766.5113974,-0.03652101409863864
1728212766.5591717,-0.03652101409863864
1728212766.6246338,-0.03652101409863864
1728212766.672153,-0.03652101409863864
1728212766.7191477,-0.03652101409863864
1728212766.7672532,-0.03652101409863864
1728212766.8306367,-0.03652101409863864
1728212766.8786669,-0.03652101409863864
1728212766.9274995,-0.034459344585510615
1728212766.975935,-0.034459344585510615
1728212767.0239599,-0.034459344585510615
1728212767.0883136,-0.034459344585510615
1728212767.1353517,-0.03328124742363822
1728212767.1831007,-0.03121957791051019
1728212767.2304966,-0.03328124742363822
1728212767.2954826,-0.03328124742363822
1728212767.3427837,-0.03121957791051019
1728212767.391419,-0.03121957791051019
1728212767.438987,-0.03121957791051019
1728212767.5149245,-0.03121957791051019
1728212767.5453744,-0.03121957791051019
1728212767.595065,-0.03121957791051019
1728212767.657284,-0.03121957791051019
1728212767.7668667,-0.03121957791051019
1728212767.870018,-0.034459344585510615
1728212767.9713557,-0.03652101409863864
1728212768.073243,-0.03976078285423366
1728212768.1691797,-0.03976078285423366
1728212768.2334373,-0.03976078285423366
1728212768.2808008,-0.04182245236736169
1728212768.3286326,-0.04182245236736169
1728212768.3948865,-0.04182245236736169
1728212768.4411802,-0.04182245236736169
1728212768.4900827,-0.03976078285423366
1728212768.538405,-0.03976078285423366
1728212768.6010232,-0.03976078285423366
1728212768.6496549,-0.03976078285423366
1728212768.6970136,-0.04182245236736169
1728212768.744189,-0.04182245236736169
1728212768.7958336,-0.03976078285423366
1728212768.858053,-0.03858268361176667
1728212768.9041646,-0.03652101409863864
1728212768.9532163,-0.03858268361176667
1728212769.0188613,-0.03858268361176667
1728212769.065685,-0.03858268361176667
1728212769.1128721,-0.03652101409863864
1728212769.1610813,-0.03652101409863864
1728212769.2108533,-0.03652101409863864
1728212769.2730381,-0.03652101409863864
1728212769.323167,-0.03652101409863864
1728212769.3698497,-0.03652101409863864
1728212769.4180365,-0.03652101409863864
1728212769.4675097,-0.03652101409863864
1728212769.5292606,-0.03652101409863864
1728212769.577513,-0.03652101409863864
1728212769.6248431,-0.03858268361176667
1728212769.6736355,-0.03858268361176667
1728212769.7404633,-0.03858268361176667
1728212769.785744,-0.03858268361176667
1728212769.8339093,-0.03858268361176667
1728212769.8835227,-0.03652101409863864
1728212769.9567707,-0.03652101409863864
1728212769.9886832,-0.03976078285423366
1728212770.0376399,-0.03858268361176667
1728212770.083053,-0.03652101409863864
1728212770.160404,-0.010308350686532047
1728212770.1892743,0.0
1728212770.3129985,0.0
1728212770.415643,0.0
1728212770.5163825,0.0
1728212770.6221821,0.0
1728212770.6713288,0.0
1728212770.7218013,0.0
1728212770.8266492,0.0
1728212770.8741677,-0.00824668065325537
1728212770.9235842,-0.010308350686532047
1728212771.0352306,-0.020911226183680846
1728212771.0821602,-0.023856470128659116
1728212771.130029,-0.025918139641787144
1728212771.1784348,-0.03121957791051019
1728212771.2427886,-0.03121957791051019
1728212771.2906232,-0.03328124742363822
1728212771.341605,-0.034459344585510615
1728212771.3888073,-0.034459344585510615
1728212771.4506774,-0.034459344585510615
1728212771.497886,-0.034459344585510615
1728212771.5469785,-0.034459344585510615
1728212771.5960839,-0.034459344585510615
1728212771.6592138,-0.03328124742363822
1728212771.7066982,-0.034459344585510615
1728212771.754282,-0.034459344585510615
1728212771.805031,-0.034459344585510615
1728212771.8676386,-0.034459344585510615
1728212771.9136848,-0.034459344585510615
1728212771.961712,-0.034459344585510615
1728212772.011232,-0.034459344585510615
1728212772.0602622,-0.03121957791051019
1728212772.1248734,-0.03121957791051019
1728212772.1707923,-0.03121957791051019
1728212772.2186847,-0.03121957791051019
1728212772.266503,-0.03121957791051019
1728212772.3137367,-0.03121957791051019
1728212772.3806536,-0.03121957791051019
1728212772.4286113,-0.029157906316787566
1728212772.475396,-0.029157906316787566
1728212772.5233638,-0.03121957791051019
1728212772.5938096,-0.03121957791051019
1728212772.626959,-0.03328124742363822
1728212772.749228,-0.034459344585510615
1728212772.8500643,-0.034459344585510615
1728212772.89967,-0.034459344585510615
1728212772.9468586,-0.03858268361176667
1728212773.00991,-0.03976078285423366
1728212773.0601377,-0.03976078285423366
1728212773.3235552,-0.03976078285423366
1728212773.4517567,-0.04182245236736169
1728212773.5767555,-0.04712389063608474
1728212773.6889505,-0.04182245236736169
1728212773.7540126,-0.03652101409863864
1728212773.8607798,-0.03652101409863864
1728212773.9687169,-0.03652101409863864
1728212774.017401,-0.03652101409863864
1728212774.0655167,-0.03652101409863864
1728212774.1297028,-0.03652101409863864
1728212774.1768992,-0.03652101409863864
1728212774.2236507,-0.03652101409863864
1728212774.28849,-0.03652101409863864
1728212774.336695,-0.034459344585510615
1728212774.3861015,-0.034459344585510615
1728212774.431877,-0.034459344585510615
1728212774.4804466,-0.034459344585510615
1728212774.5447686,-0.03652101409863864
1728212774.591689,-0.03652101409863864
1728212774.6407754,-0.04476769631233996
1728212774.6886766,-0.06597344522604295
1728212774.7524993,-0.06597344522604295
1728212774.7996936,-0.05743224236291409
1728212774.8476648,-0.055370572849786054
